ID,TEXT
11620,We all feel very motivated do our job the best way we can when we have a very good training program. Thereby you can receive better feedback  you can work more focused and you can improve your skills when you know you'll be rewarded.
11621,I had a tasty lunch that was satisfying and filling and easy.
11622,"I sat on the porch and read a book, which made me happy because I don't get to do that a lot. "
11623,I had a great lunch with my daughter and a few of her friends last weekend.  
11624,"My daughters played dress up last night, and really had fun and got along with each other without making a disastrous mess!"
11625,The neighbors cat came to visit us again.
11626,I played soccer with my friends at a party.
11627,"My son helped me cook dinner last night, and he enjoyed having an important role!"
11628,I made my lunch to eat at work today and it came out very well.
11629,I PROPOSED MY LOVE
11630,I got my upstairs cleaned up.
11631,I was named to lead a customer project at work.
11632,my father present a bike for my birthday and i enjoy the whole day with my parents. that was a wonderful moment ever.
11633,My wife surprised me by making me a traditional South Indian dish that I'm extremely fond of.
11634,My wife played a video game with me and we reached a milestone.
11635,"I had a deep talk with my girlfriend about us, and it turned out pretty well. "
11636,WHEN I SHARE A HEART FELT MOMENT OF JOY AND LAUGHER WITH MY FAMILY AND FRIENDS.
11637,My husband really enjoyed the dinner that I made for him.
11638,My flower garden is beginning to look better after a few days of wilting that began soon after planting.
11639,I came home and found that my husband had created a new garden tower for our potatoes.
11640,Yesterday I was happy when I played Morrowind.
11641,I was so happy today because I had French toast and eggs for breakfast. 
11642,She put leave today to our shop
11643,I talked to the tax department and the submitted my taxes for final review 
11644,Finishing reading a book that I have been reading for awhile now that I have been wanting to finish.  
11645,Looking at the rain from my living room window makes me happy.
11646,I got to watch a humming bird buzz around my flowers. 
11647,When I graduated.
11648,"I got off work five minutes earlier than i usually do, and my commute was perfect."
11649,"I was able to clean my house a bit, while normally I do not like to do it, I was able to get it done."
11650,My niece (whom lives with us) finally broke up with her boyfriend. He is constantly arguing with her and it causes quite a bit of drama in our house. She is always crying and carrying on the way teenager girls do. She has reached the conclusion he likes to argue it makes him happy and her unhappy so she broke up with him and block him from all of her social media. Our home will be a peace for awhile.
11651,A third company is requesting a job interview for me today
11652,Buying tickets to see the Cubs play the Giants. 
11653,I love have sex with my wife in my bed
11654,I opened up the window and enjoyed the nice weather.
11655,My dog walked for the first time after a run in with a few upset yellowjackets left her unable to walk with her back legs.
11656,My husband and I cooked a meal together. It is time well spent.
11657,I surpassed my daily work and earnings goal on my work platform.
11658,I bought a new car which made me happy
11659,My parents sold their house
11660,I was able to get a workout in this morning before the kids woke up
11661,"I was having lunch with my family. Since my childhood we have a pattern in our home, first everybody at our home has lunch while my mother serves and while we are on our last Roti she too joins with her plate.I was little extra hungry. She had just joined with her plate along with my sister. I asked her for Roti. She said Wait I am making one for you and she left her seat.I held her hand and said, Mumma! I am in some cooking mood. You have food, I will make a roti for me. She said, Why will you work in kitchen while I am here?I said, I want to make a roti and I left my seat. Sister popped up saying, Have this roti from mummy's plate, complete your lunch and then make a roti for mumma.I said, Well! You are falling for a dangerous act.Hahahahah. I completed my lunch and started with roti, This was it! Previously I have cooked many times, but only for me. This was the first time I cooked for mother.I made a roti and served it to mother. She made 3 parts of it, one for my sister, one for my father and one for herself. They all had their parts and I was observing them with suspense about comments.Sister chuckled, Your wife is lucky, you can feed her deliciously. Father giggled, Your Gf must have said you to learn cooking this morning.Mother was little emotional, she said, My son has grown up. Roti is sweet! She was happy. Everyone was happy.It made me happy."
11662,Watching Doctor Strange and other MCU movies instead of going to work.
11663,"The chocolate I ate later in the evening made my day, made me very happy."
11664,I gave my roommate a birthday present that he wasn't expecting.
11665,I received an unexpected check in the mail.
11666,Watched warriors advance to finals
11667,My friend is going to be bowling in the league I'll be in. I found that out yesterday. 
11668,In the last 24 hours I have felt happiness snuggling up to my daughter while we slept.
11669,I Purchase New Shoe.
11670,Another event was I was able to see my son
11671,I had some breakfast
11672,"My roommate cooked me my favorite dish, french toast, when I wasn't feeling so good."
11673,My husband came home from work and laid down next to me and we just chatted about our day.
11674,My boyfriend gave me some money.
11675, YESTERDAY MY HUSBAND AND MYSELF WENT TO THE AIR PORT TO RECEIVE MY DAUGHTER'S FAMILY WHO CAME FROM SINGAPORE FROM THEIR VACATION AFTER SEVEN DAYS AND AS SOON AS THEY CAME OUT FROM THE AIRPORT MY SEVEN YEAR OLD CUTE LITTLE GRAND DAUGHTER WHO WAS HOLDING HE MOM'S HAND LEFT HER MOM'S HOLDING AND SHE RAN TOWARDS VERY FAST AND GAVE US A HUG AND KISSED BOTH OF US AND THIS WAS THE VERY VERY HAPPY MOMENT BECAUSE THE BOND BETWEEN GRAND PARENTS AND GRAND CHILDREN ARE VERY VERY SPECIAL.
11676,My wife and I managed to get a lot of packing done for our big move in 3 days.
11677,We managed to save some more money by booking a cheaper but better tour.
11678,I GIFTED A GOLD CHAIN TO MY BROTHER BIRTHDAY
11679,I went shopping 
11680,"I had to a really good time walking my dog after my cousin left, it was sunny all day."
11681,Last night I Got the stolen laptop from the police after a long time
11682,Somebody at work complimented me on my hair cut. 
11683,I will soon get my masters too
11684,"Got a close parking spot at work, which means less walking in the sun for me cause it's super hot today!"
11685,The happiest day of my life was when I got the chance to be one of the EMS. I felt like I was being carried away by them because the EMS are expert in lit as well as in linguistics. they are also taught to be a good citizen of our society.
11686,"My happiest moment in my life for my 28th birthday my daddy presented me a new smart phone surprisingly date day i was so exited....i can't forget date day in my life, date was my family first surprise given by my daddy..rest surprise given by my daddy"
11687,"the happiest movement is change to person to person and timeto time, as far as regarding my happiest movement isconcerned when i completed my high school, it is definitelyan unforgettable movement for me all my family members waswaiting my result, it was just momentum movement,"
11688,"It means when we get the desired one in our life, that is the most happiest women. the happiest movement is change to person to person and time to tie, as far as regarding my moment is concerned when got admission in BA. I felt that I would not get better marks in that because, from 10th I studied in urdu medium but BA was in nan medium. But I didn't get nervous I studied harder I struggle more and practice more at the end I got highest marks in that. so it is the most happiest moment in my life according to me."
11689,A long positive conversations with my dad give me great confidence
11690,I weighed myself on a scale and saw I lost a pound.
11691,I visited an elderly woman who has come to be very lonely in her old age. This made she and I both very happy.
11692,yesterday evening i purchased some cookies for my sister's daughter and i told her this matter and really happy to hear that then i am very happy to did this
11693,My mom let me know she finally got a job offer after months of searching.
11694,In the past 24 hours I went for shopping with my mom n sister n did lots of shopping 
11695,I paid back a loan that I have been putting off.
11696,MY BROTHER BIRTHDAY CELEBRATED IN MY HOUSE
11697,I had a good workout.
11698,"Looking at the woods at the edge of my yard. Listening to an owl hooting, and hooting back, and the owl continued the conversation."
11699,MY BROTHER BIRTHDAY CELEBRATED IN MY HOUSE
11700,My cat came in from the rain and let me dry her wet fur with a towel.
11701,I met an old friend.
11702,I had a sound sleep
11703,My big dog just tried to get on the couch but got tangled up in a blanket instead and it was adorable.
11704,I watched a DVD with my kids at their dance show.
11705,I managed to finally finish a application I had been putting off for quite some time.
11706,A customer bought me in a free coffee which helped me since I was tired yesterday afternoon.
11707,Playing video games in the evening after not having enough free time to do so last week or over the weekend.
11708,I had dinner with my wife and watched tv.
11709,I was able to surprise my son with one of those fidget spinners. I know that he liked to play with the neighbors and he wanted one I was able to find one that was inexpensive and have it shipped to the house. 
11710,Won a table tennis match a series of 3 matches I won 2 matches 
11711,I got Master's qualification from Amazon Mturk.  I was very surprised and happy when I read the email and still can't believe it.  All my hard work has paid off!
11712,My friends came to my house today. We had a blast and I was  very happy.
11713,Won an awesome giveaway from a company I LOVE which is great because I needed some new shirts for my new job. 
11714,I WAS GONE WITH MU FRIENDS YESTERDAY..AT THAT TIME WE BOUGHT A LOT OF SNACKS...WE PLAY A LOT OF GAMES..AT THAT EVENING WE SAW A CHILDRENS.WE WERE VERY CUTE..I ENJOYED THIS MOMENT
11715,I found out my friend is following his dreams.
11716,"I'm reading a really great fantasy novel on my phone, so I can even read it while nursing the baby.  "
11717,"I went out with my family for dinner last night at our favorite restaurant, after receiving a surprise visit from my sister."
11718,I got the news of my promotion to a higher post.
11719,My husband brought me a chocolate after he got out of work 
11720,Birth of my Baby
11721,I noticed that the new lawn I have laid has 'taken' and is starting to look good
11722,My mom brought me my favorite chocolate cake.
11723,I finished cleaning my old apartment to officially move out.
11724,"Last night, my son with Down Syndrome said 2 words he's never said before!"
11725,I received my Anthony Rizzo Foundation shirt in the mail and it is extremely soft and comfortable.
11726,I had a good meeting at work yesterday. We came up with some guy ideas as a group that can help promote our new checking product. I walked away feeling proud and valued.
11727,My wife cooked a healthy and delicious meal for dinner.
11728,I volunteered at my local library 
11729,I realized I only have to be in the office for two days next week. 
11730,i went to movie
11731,I WENT TO BROWSING CENTER
11732,"See the game of Nba golden state vs san antonio, eating pizza and drinking beer"
11733,I WENT TO TEMPLE.
11734,I finished my work
11735,I WENT FOR SHOPPING AND GOT SOME GOOD TODAY
11736,I received a compliment at work.
11737,I was able to talk to my girlfriend for a few hours on the phone yesterday.
11738,Sexual relations with my wife last night before bed.
11739,On Amazon I bought a really nice Shih Tzu garden flag to give as a gift to my grandmother this weekend when I see her for our Memorial Day cookout.
11740,Eating fried chicken. It was from my favorite fast-food restaurant.
11741,My friend has been working on publishing his first book for many years and it just came available to pre-order online.
11742,I was able to watch one of my favorite TV shows last night with my wife before bed.
11743,It made me happy when my son won his baseball game.
11744,"I had lunch at Del Taco, and I got a churro. They are delicious."
11745,At todays morning it was a practice group discussion competition taken by trainer of soft skill. And after that GD trainer appreciated and gives some tips for improvement. So that appreciation gives me happiness for some time
11746,"My daughter told me she loved me, and gave me a big hug and a kiss!"
11747,"Somehow I ended up with the best parents in the world. Iave always been grateful to have them, and I know that Iam the badass I am today in large part because of them.Most people would consider themselves fortunate to have great parents. However, I ended up with the coolest grandparents ever, as well. My last living grandparent died more than 16 years ago, but I think of all of them often.But I never had the opportunity to meet one of my grandparents. My dadas mom, Florence, died in 1979, six years before I was born. My grandpa George remarried shortly after my birth, and his second wife, a saintly, kind woman named Marie, became my grandma, and I loved her as much as all of my biological grandparents.Iave often wondered about Grandma Florence though.She was just fifty-seven years old when she died, and Iam ashamed to say that I donat remember if it was from ovarian cancer or cervical cancer. I think ovarian. Whatever the cause, she died way too young.But just because I never met her doesnat mean that she hasnt had an impact on my life. She has probably impacted my life more than any other person who Iave never met. That might not make sense, but let me explain.I donat remember how old I was when I learned that Grandpa George had a wife, and my dad had a mom, who Iad never met. I suspect I was six or seven-years-old, but I donat remember learning that information for the first time. It seems like something I always knew, even though Iam sure it isnat.I remember seeing pictures of her, and once visiting her grave. My sisteras middle name is Florence, and I knew why.The earliest impact that I recall Grandma Florence having on my life came one rainy night when I was nine or ten-years-old. My dad, my two sisters and I were in the car and joking around. I donat remember what we were talking about, but at some point the conversation turned to wishes. If we could have just one wish, what would it be?Iam sure my sisters and I wished for common kid stuff: a million dollars, school to be canceled, a TV in my room. Real dumb stuff to waste a wish on.And then we asked my dad what head wish for. And he said, aI wish my mom was still alive so she could meet you guys and see how proud I am of you.aHoly cow.The joking atmosphere in the car immediately became more somber, and I donat remember if any of us said anything. But I remember thinking to myself, aHe sure must love us if heas going to use his one wish for that.aI knew he loved us. Despite his occasional moodiness, none of us ever questioned that we were the most important part of his life. He and my mom told us they loved us often, and that they were glad to have us. But his wish just seemed to kick things up a notch.Since that night, whenever I think of Grandma Florence I think of that conversation in the car, and Iam reminded once again just how much my parents love us. And that never ending, unconditional love has provided so much support for me over the years that I have no doubt itas the foundation of every single positive thing I do in my life.I think itas also the reason that I feel such a devotion to my kids and to my wife. I know how it feels to never have to wonder if anyone loves you completely and unconditionally. Iave known that all my life. And I want them to know it, also. I never want them to wonder if thereas anyone who loves them so completely.In sixty-two days, on August 10, it will be the 100th anniversary of Grandma Florenceas birth. I donat know if anyone else has plans to celebrate it, but in my house well get an ice cream cake, and well sing Happy Birthday. And Iall tell my kids the few things I know about Grandma Florence, and Iall tell them the story of that night in the car.And Iall do my best to make them feel as loved as I did when I heard my dadas wish."
11748,Waking up this morning from an amazing dream had me in a great mood. I'm not a morning person in the slightest so it was a good change.
11749,I ate dumplings for dinner and they were delicious!
11750,When I rescued a puppy from a drowning car. 
11751,I had a date
11752,Seeing my daughter run to me when I got home
11753,I got to drive a fancy company vehicle and get paid for it.
11754,YESTERDAY WHILE I WAS WATCHING THE TELEVISION I WAS VERY HAPPY BECAUSE I HAVE WATCHED MY FAVORITE MOVIE WHICH IS SHOWN IN TELEVISION WITH A DIGITAL MASTER REPRINT AND IT REMINDS OF MY CHILDHOOD MEMORIES.
11755,"I wrote a short essay of >1000 words yesterday, and enjoyed myself doing it. "
11756,My dog kissed my face this morning
11757,"I found a cool denim jacket and I bought it. It's very soft, looks nice, and was a good price! I'm glad I found it. "
11758,I spoke with a friend who I had not spoken to in about 6 months  
11759,My boss complimented my recent work.
11760,Got some long overdue yard work done
11761,I earned a large bonus on Mechanical Turk.
11762,My boss told me thanks for helping on a closing at work and that made me happy.
11763,"Drinking a ginger tea , thatas all there is , this week hasn't been very exciting or happy , in fact itas been rather tiring and stressful but itas fine , a cup of tea can fix anything."
11764,last month my wife told to me she become pregnant. so i am really happy to heart that all day.
11765,My dad will be in town today so tonight I am going to meet up with him for dinner and get to see him for a bit.
11766,My toddler son accidentally passing gas while shaking his booty in the kitchen. 
11767,I was happy because a friend called me so we can get together later this week.
11768,"My roommate cooked pancakes this morning, my favorite breakfast food! It was so good!"
11769,"My happiest moment was when I gave birth to my son. After nine long months of waiting to meet him, at last that day came. I was just so happy, and its unexplainable!"
11770,"I played with my dogs last night, which is something that always makes me happy."
11771,I had a long gossip with my friend and we were having fun.
11772,"My husband picked up pizza for dinner last night, and I didn't have to cook."
11773,I actually woke up and started work early!
11774,Being able to rent and stream a documentary to my niece's TV hundreds of miles away that she wanted to see.
11775,today i have attend an interview and got a job with good package. i felt really happy when i got my offer letter at my hand
11776,I got Masters qualification on Mturk
11777,I saw my children playing and having fun in the swimming pool.
11778,A childhood friend came back from North Carolina to visit family
11779,Watching an excellent tv show.
11780,my relatives celebrate my wedding day in a restaurant. that was a nice experience.
11781,I was facing a severe financial crunch which many didn't know about & I needed to book some train tickets. My mother somehow just out of the blue went ahead and booked my tickets as she also wanted to travel along with us.
11782,I was happy when I made plans to see my sister later in the week. 
11783,I had started walking at the park in the mornings. On this particular morning my cousine joined me. It made me feel happy to have company and someone to share in the laughs and jokes as we walked. we ended up walking for an hour and half
11784,My brother sent me a funny text message and a short time later my uncle called to say hello from overseas where he's vacationing.
11785,I won a small amount of money on a lottery ticket.
11786,I won $20 playing poker online.
11787,I got the oil changed in my car.
11788,Meatloaf was made for dinner. 
11789,"When I reached into my pocket today, I was super happy and surprised to have found a $20 bill in it.  "
11790,YESTERDAY I SAW MY CHILDHOOD FRIEND AFTER A LONG TIME.SO I WAS SO HAPPY AND WE ENJOYED A LOT.
11791,I felt happy when I got a call from an old friend I haven't talked to in a long time.
11792,ate a great steak
11793,Being in bed earlier than usual and getting to watch Shameless before I fell asleep.  
11794,I had a good sweet tea for breakfast. 
11795,I celebrated my birthday with a few of my friends at the local bar last evening.
11796,I picked up overtime at work to gain more money.
11797,I cooked a delicious stir-fry dish.
11798,"It has rained the last couple of days, and I just noticed my flower seeds are finally coming up!"
11799,I did some yoga and it felt really good since I had been sitting all day and my body was tight and sore.
11800,Favorite show was on TV. 
11801,I found a free medical clinic that I can go to for free.
11802,An event that made me happy was going out to dinner with my sister and celebrating her birthday at one of our favorite restaurants.
11803,A new episode of a television show that I enjoy aired and I watched it.
11804,"I was happy last night when making dinner with my husband along side of me, and enjoying each other's company. "
11805,eat my favourite food idli
11806,"My son was rolling around on the floor giggling, hes only 6 months old, It was really cute and my daughter decided to do it with him and shes 2 so it was halarious to watch them rolling around together laughing."
11807,There was a delicious breakfast provided at work today.
11808,Drinking a cup of coffee.
11809,Achieved the office target  and overflowing or the next month.
11810,I woke up and was able to buy myself coffee on my way to work.
11811,"The last small thing that made me surprisingly happy was spending time with my grandma.I went through a phase in my life where I wanted complete autonomy from my family. I felt crushed by the pressures of trying to pursue a career my family wanted from me rather than one I wanted for myself. So, I just wanted to break free from all of them and be as far away as I possibly could, even my grandma whom has been there for me every day for the first 12 years of my life.It wasn't until lately, that I realized the importance of family and how short life can be. My grandma is 96 years old, which means she has a limited time left on this beautiful planet. It made me really sad that I haven't made much effort to really spend time with her ever since she moved to her own home. Instead of spending my weekends with her, I chose to go out with friends, date around, sit at home on the computer browsing new music, and basically just waste my time.This weekend, I decided to change that. I called her and spent the entire day with her. Sunday morning, I came to her house, cooked us some pancakes (her favorite), we went to Temple, just like we did when I was a kid, and then we spent the rest of the day at the mall, browsing the stores. I didn't expect it to make me as happy as I had planned, but it really made my day. I'm really glad I did that and I certainly plan to spend a lot more time with her now."
11812,Spending time with my family. 
11813,I played fetch with my dog.
11814,My husband submitted a document that could move us to our hometown. I am equally as excited and as I am ready for our next adventure. 
11815,I went to tour for my family members.Very enjoyment for one day.
11816,"Yesterday, I was placed in a volunteer program which is very competitive and will help me accomplish my future goals. "
11817,I made some coffee.
11818,I washed and folded 5 loads of laundry.
11819,I was able to catch up on some missed shows.
11820,An event that made me happy in the past 24 hours is playing Minecraft of my computer.
11821,Listened to Sunny & Gabe's new song Vacay.
11822,I watched video of an exciting rally.
11823,I went to college a re took a test and got a better test then last time. It made me feel good knowing that the studying wasnt completely useless.
11824,My friend passed Degree exam
11825,We hired a babysitter after a long time and had a date with my husband. 
11826,I sat on the porch and listened to music.
11827,Thinking about my lover in evening and had some pleasant moments. How we met and spoke like that. Around 4 years of story.
11828,My husband said something really sweet and helped take care of me when I didn't feel well.
11829,It was nice to be able to have some time to myself to catch up  on my Bible reading.
11830,Having a ham dinner. It was delish!
11831,I took my dogs to the dog park.
11832,I got to watch some anime with a friend finally!
11833,My husband came over to our rental property and helped me stage everything. 
11834,The weather was perfect for me to mow my lawn when I got home from work.
11835,My wife and I had dinner together
11836,Seeing this HIT comes up makes me a little happy.
11837,I had a really good cup of coffee. 
11838,I received the information I needed early so that I can put together my weekly reports two days early.
11839,I got a new app on my phone.
11840,One of my favorite Twitch streamers was very funny during last night's stream.
11841,I have been working on Turk for a few weeks now and today was able to pay off a few things I wanted. It was great to ear.
11842,Achieved a new fitness goal of mine.
11843,I balanced my checkbook and found a 100 dollar error to my benefit!
11844,I found out that I got a few bonuses on Mturk. 
11845,Watching back to back episodes of Friends with my wife made me happy last night.
11846,I got done with work early.
11847,It made me happy that my wife was home from her business trip. I picked her up and I was thrilled for her to be home.
11848,I WENT TO COLLAGE.
11849,I ate ice cream
11850,Sharing a donut with daughter this morning
11851,my father present a bike for my birthday and i enjoy the whole day with my parents. that was a wonderful moment ever.
11852,my father present a bike for my birthday and i enjoy the whole day with my parents. that was a wonderful moment ever.
11853,I joined a local senior center in order to take aerobics classes.
11854,I spent the morning with friends at the park.
11855,"My baby fully ate cereal, it was so satisfying when you baby completes his meal"
11856,It was one of the last times that all of us were together because shortly after that two of our group left to go abroad and they'll be there for about two years before they come back home.
11857,Earning masters qualification on amazon mturk last week 
11858,My son told a joke that made me laugh.
11859,I ran for longer than I ever have while working out on the elliptical at the gym today and saw I burned over 500 calories!
11860,I had a work order to get my blinds in my apartment fixed so I could open them and look out. 
11861,I saw my grandparents and hung out with them
11862,I bought a new chair for my living room.
11863,I found out that work would not be cutting back my hours as much as I thought
11864,I made $20 in one day on Amazon Mechanical Turk.
11865,I stitched a dress for my neighbour.
11866,I made a cake for the first time and it came out perfectly
11867,I successfully made a meal from a Blue Apron delivery box
11868,past 2 months ago i married my lover. she is a very cute girl and i love my wife very much.
11869,I received Masters Qualification on Mturk.
11870,I talked with my girlfriend on the phone while I ran for an hour.
11871,"Today, I went to the dentist for the first time in almost decade and minus a few cavities, my teeth have been in great shape and it's reassuring to know that all of my silly crunchy habits have been quite useful."
11872,"I watched me daughter read to, and play with, my parents. "
11873,"When I realized there was a last remaining morsel of brie cheese in the fridge and I bit into it, I was happy."
11874,Got accepted for a job that makes more money than I ever have!
11875,Buying a new television 
11876,I learned that I'm home alone tonight.
11877,My significant other made dinner instead of myself making it.
11878,"My daughter and I had a family session with her counselor today, and she seems to be making progress."
11879,when i manage to deliver all my work in time
11880,I pretty much did nothing the whole day and still got compensated as I'm on a vacation right now.
11881,"My father stopped taking medicine that makes him very sleepy, so he is more coherent."
11882,"I got a new car last week, a BMW."
11883,I am getting better from a bad sickness. 
11884,Getting my eyebrows done for free. This was a happy moment for me because the person didnt gave to service me for free but she did. Normally it would have cost $300 but i got it free so thar made me happy. Yea 
11885,When I arrived home from a hard day of work my dog jumped into my arms.
11886,"It made me happy, that I was walking down the street and looked down and there was $ 20"
11887,I bought a new computer on Amazon.
11888,My boyfriend took me to Steak & Shake for a late night treat when I was feeling sad.
11889,My friend asked me if I would like to come to NYC and help run a comedy show with her.
11890,Watching the Yankees win their game
11891,This morning I took yet another trip to the garden center for plants that will go in my garden. 
11892,I enjoyed a nice dinner with my wife at a pizza place
11893,My best friend told me that she already found a job and starts on june 5
11894,I got to sleep in my own bed after several days of sleeping on a couch.
11895,Finally getting an appointment for surgery on my deviated septum made me happy. I will finally be able to breathe better.
11896,I got in a very good workout.
11897,My kids were able to get out of school early for their doctor appointments.
11898,Speaking with my sister for the first time in a few months.
11899,My sister and I ordered some flowers for a late Mother's Day gift for our mom and they just arrived and she really liked them.
11900,My office gained a person. 
11901,I was feeling sick and took some oregano oil which made me feel better quickly. 
11902,I had a good conversation with my coworker. 
11903,I went the grocery store today and found 10 dollars in the parking lot. I was down to my last dollars.
11904,Last night I went to the cinema.
11905,I made plans to hang out with a friend.
11906,My grocery store had fresh cherries today!
11907,I drank a really good cup of coffee
11908,I went to Chipotle.
11909,My wife and I came to an agreement on a problem.
11910,I took my wife out last night for an ice cream treat.
11911,I booked a flight to go see my granddaughter in Montana.
11912,I was happy when my spouse cooked me my favorite dinner.
11913,I upgraded my iPhone to a new one.
11914,I watched a video on Youtube that had several celebrities that I liked playing a board game I want to get.
11915,"I watched Sleepless in Seattle with my girlfriend and we cuddled in bed while watching it with chips, salsa, and wine."
11916,Getting to video chat with my long distance boyfriend.  It's been awhile and it was nice to sit down and talk.
11917,"my happy moment was in my brother marriage celebrations that am feel very happy, that moment was sweet moment in my life "
11918,My nephew told me he liked spending time with me yesterday. I felt appreciated by him!
11919,I did well in a video game. Winning faster than usual.
11920,My ebay auction item sold right away.
11921,Completing this hit makes me happy as I reflect on all the positive things in my life!
11922,Recently I had put on extra weight but found out that I had lost four pounds at the gym.
11923,my boyfriend ordered me a brand new galaxy s8.
11924,My cousin gave birth to a baby girl. 
11925,"I got laid this morning why lie,"
11926,I came home and my fiancee was at home cleaning.  I went up to her and gave her a kiss.
11927,Went to go and watch a movie with my younger brother. It was a solid movie (Alien Covenant).
11928,My baby started crawling today. 
11929,"My cord for my external hard drive came, so I can next making it work."
11930,I was doing really well at a video game on my smartphone and advancing through hard levels with ease.
11931,"Having to sleep in a different room because my daughter was acting up, I was happy and surprised to see my wife come in right before I was about to turn in to sleep to bid me good night"
11932,Traffic was good on my way to work so I was able to make up some time and ended up getting in on time instead of running late. 
11933,My son was able to solve the Rubix cube twice by watching in youtube.
11934,An event that happened in the past 24 hours was watching my long time girlfriend finally graduate college and get her BA degree from a good school.
11935,"1. My house was hit by a pickup truck. The truck came through my bedroom but, even though I was sleeping in the room, I was not hurt and the driver of the truck was not hurt. It made me happy that everyone was okay."
11936,This morning the first sip of coffee was almost magical!
11937,I had a busy day at work this morning and made a lot of money.
11938,I played soccer with my office colleagues after a very long time. It was fun and enjoyable. I felt very happy.
11939,Put my 9 month old daughter to bed without any fussiness or issues.
11940,Went to the Scottsdale Contemporary Art Museum and saw and exhibit I liked.
11941,My girlfriend got a job
11942,The insurance company I've been dealing with finally sent a check to reimburse me.
11943,I made a large cappucino.
11944,I was happy when I had dinner with my girlfriend during yesterday. 
11945,"I turned 30 years old yesterday. Pretty big deal to no longer be in my 20s, but I am embracing it."
11946,A small even that made me happy was my company providing a pizza lunch during work hours.
11947,I took my 9 month old daughter to the park today since it was a beautiful day.
11948,I had a great work day yesterday. It was stress free and I got a lot done.
11949,"When my seven year old son wanted to go for a walk with me after dinner, he patted my arm and said, Mom, you're my workout buddy!"
11950,I got my MBA degree certificate from my college yesterday.
11951,Some of my students won a soccer championship last evening!
11952,My spouse made me happy this morning when he woke me up with a kiss and told me he loved me.
11953,I decided to purchase a new video game.
11954,I went to play basket ball with my friends after a long time and I was happy.
11955,I was playing a video game and received something out of pure luck that is valuable in the game. The odds of receiving that item was very low so I was very happy.
11956,MY MOM'S BIRTHDAY CELEBRATION SO I REALLY ENJOYED AT THE TIME
11957,An old friend messaged me and we talked for hours
11958,I beat a video game that I have been working on.
11959,I got my graduate school acceptance email.
11960,It made me happy today buying the things that I needed.
11961,"lucky to live in the country in New York on acres of land. A highlight of my trip was taking Ferg out for a hike in the woods with my cousin. I watched him sniff every possible thing in sight, while continuing to check in and make sure we were still with him."
11962,"lucky to live in the country in New York on acres of land. A highlight of my trip was taking Ferg out for a hike in the woods with my cousin. I watched him sniff every possible thing in sight, while continuing to check in and make sure we were still with him."
11963,I am elected Women's Missionary Council President in my church. 
11964,I played an app design game and received a perfect score from the players (voters).
11965,I went to visit my sister and her boyfriend at his house.  We played with his dogs and hung out for a little while.
11966,I am selected to church choir to sing songs.
11967,"Restarting the song when you miss your most favorite line. As I hearing the favourable song, I used to sing that song my self."
11968,I was very happy when I went to the shopping mall with my husband
11969,Texted my sister who I hadn't contacted in a while.
11970,My computer problem was finally fixed.
11971,I got invited to an Mturk bonus survey that pays $100.
11972,petting my cat
11973,I went to work and it didn't make me want to kill myself.
11974,I went shopping and bought a new pair of sunglasses.
11975,I purchased a dresser at Ikea that I've been eyeing for many months.
11976,Finding that the veggie garden we planted about a month ago is doing well enough to actually produce veggies this year.
11977,i started packing for my vacation in a few days. it has been very hectic getting things together but i am so excited!
11978,I had pizza with my son for lunch.
11979,Had to take my cat to the vet yesterday because he was sick. Today his fever is gone and we're giving him medicine. He's back to normal. :)
11980,Getting out of bed to find that my husband had left a full pot of hot coffee for me when he left for class.
11981,I got myself a Starbucks drink as a treat.
11982,I went to see my brother who lived out of state.
11983,Buying a crib yesterday for my soon to come baby made me real happy.
11984,I got my hair cut
11985,I ate at a great restaurant. 
11986,Going to Chinatown for dinner and dessert for dinner made me happy because the Chinese food in Chinatown is the best.
11987,last month my wife told to me she become pregnant. so i am really happy to heart that all day.
11988,my relatives celebrate my wedding day in a restaurant. that was a nice experience.
11989,"I woke up this morning feeling refreshed and energetic, having enjoyed a full night's sleep."
11990,I had amazing outdoor sex
11991,I received good health news about a family member.
11992,The traffic on my way to work wasn't as bad as it usually is.
11993,I went out drinking with my cousin.
11994,I WENT TO PLAY.
11995,I had a good workout at my gym
11996,I found out that one of my favorite YouTube vloggers is having a baby.
11997,I ordered pizza last night for while I was playing ffxiv.
11998,Negotiating the pay increase from my promotion.
11999,My girlfriend bought me a new game: Breathe of the Wild.
12000,"Today, I was happy to make eighty cents doing this HIT."
12001,I woke up to a text from my girlfriend saying that she loved me.
12002,My tv sold on craigslist.
12003,I was able to sleep all night last night after a few nights of not being able to sleep well.
12004,I received my pin for 5 years working at my company.
12005,Having lunch with my family on the weekend.
