ID,TEXT
4768,Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412
4769,I'm not sure if its still available though
4770,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..
4771,CHEERS LOU! YEAH WAS A GOODNITE SHAME U NEVA CAME! C YA GAILxx
4772,Hi..i got the money da:)
4773,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
4774,Ok then u tell me wat time u coming later lor.
4775,U repeat e instructions again. Wat's e road name of ur house?
4776,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas"
4777,Quite lor. But dun tell him wait he get complacent...
4778,Sorry completely forgot * will pop em round this week if your still here?
4779,U R THE MOST BEAUTIFUL GIRL IVE EVER SEEN. U R MY BABY COME AND C ME IN THE COMMON ROOM
4780,O we cant see if we can join denis and mina? Or does denis want alone time
4781,Sen told that he is going to join his uncle finance in cbe
4782,Yup... Hey then one day on fri we can ask miwa and jiayin take leave go karaoke
4783,"Call me, i am senthil from hsbc."
4784,"Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now."
4785,Indeed and by the way it was either or - not both !
4786,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+"
4787,Holy living christ what is taking you so long
4788,Ü thk of wat to eat tonight.
4789,"Thanx. Yup we coming back on sun. Finish dinner going back 2 hotel now. Time flies, we're tog 4 exactly a mth today. Hope we'll haf many more mths to come..."
4790,We're on the opposite side from where we dropped you off
4791,Yup. Izzit still raining heavily cos i'm in e mrt i can't c outside.
4792,Send me your resume:-)
4793,Gd luck 4 ur exams :-)
4794,Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.
4795,Sorry that was my uncle. I.ll keep in touch
4796,Saw Guys and Dolls last night with Patrick Swayze it was great
4797,URGENT This is our 2nd attempt to contact U. Your £900 prize from YESTERDAY is still awaiting collection. To claim CALL NOW 09061702893
4798,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
4799,Just come home. I don't want u to be miserable
4800,I dont know why she.s not getting your messages
4801,"its cool but tyler had to take off so we're gonna buy for him and drop it off at his place later tonight. Our total order is a quarter, you got enough?"
4802,"The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?"
4803,Reverse is cheating. That is not mathematics.
4804,How do you plan to manage that
4805,"Er, hello, things didn‘t quite go to plan – is limping slowly home followed by aa and with exhaust hanging off"
4806,Sorry for the delay. Yes masters
4807,Call me when u finish then i come n pick u.
4808,PRIVATE! Your 2004 Account Statement for 078498****7 shows 786 unredeemed Bonus Points. To claim call 08719180219 Identifier Code: 45239 Expires 06.05.05
4809,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
4810,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself"
4811,"Honey, can you pls find out how much they sell Predicte in Nigeria. And how many times can it be used. Its very important to have a reply before monday"
4812,E admin building there? I might b slightly earlier... I'll call u when i'm reaching...
4813,"fyi I'm at usf now, swing by the room whenever"
4814,i can call in  &lt;#&gt;  min if thats ok
4815,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear
4816,Ü no home work to do meh...
4817,Anything is valuable in only 2 situations: First- Before getting it... Second- After loosing it...
4818,Me too. Mark is taking forever to pick up my prescription and the pain is coming back.
4819,How's ur paper?
4820,Got smaller capacity one? Quite ex...
4821,Check Out Choose Your Babe Videos @ sms.shsex.netUN fgkslpoPW fgkslpo
4822,Im good! I have been thinking about you...
4823,u r a winner U ave been specially selected 2 receive £1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810710p/min (18 )
4824,:-) :-)
4825,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?
4826,I am going to sleep. I am tired of travel.
4827,"Haha, just what I was thinkin"
4828,Yup but it's not giving me problems now so mayb i'll jus leave it...
4829,Lol no. Just trying to make your day a little more interesting
4830,"How long before you get reply, just defer admission til next semester"
4831,"The word ""Checkmate"" in chess comes from the Persian phrase ""Shah Maat"" which means; ""the king is dead.."" Goodmorning.. Have a good day..:)"
4832,Po de :-):):-):-):-). No need job aha.
4833,Rats. Hey did u ever vote for the next themes?
4834,"New Mobiles from 2004, MUST GO! Txt: NOKIA to No: 89545 & collect yours today! From ONLY £1. www.4-tc.biz 2optout 087187262701.50gbp/mtmsg18 TXTAUCTION."
4835,I hope your pee burns tonite.
4836,"OH RITE. WELL IM WITH MY BEST MATE PETE, WHO I WENT OUT WITH 4 A WEEK+ NOW WERE 2GEVA AGAIN. ITS BEEN LONGER THAN A WEEK."
4837,Yay can't wait to party together!
4838,....photoshop makes my computer shut down.
4839,All boys made fun of me today. Ok i have no problem. I just sent one message just for fun
4840,That's one of the issues but california is okay. No snow so its manageable
4841,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0
4842,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel..."
4843,"Awesome, that gonna be soon or later tonight?"
4844,I need details about that online job.
4845,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386
4846,Missing you too.pray inshah allah
4847,Pls help me tell Ashley that i cant find her number oh
4848,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
4849,S.this will increase the chance of winning.
4850,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.
4851,Maybe you should find something else to do instead???
4852,Gain the rights of a wife.dont demand it.i am trying as husband too.Lets see
4853,I liked your new house
4854,I'm fine. Hope you are also
4855,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent."
4856,Same to u...
4857,yes baby! I need to stretch open your pussy!
4858,Thanks  and ! Or bomb and date as my phone wanted to say!
4859,Ok...
4860,"Hey, a guy I know is breathing down my neck to get him some bud, anyway you'd be able to get a half track to usf tonight?"
4861,"""Response"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care"
4862,Nokia phone is lovly..
4863,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270
4864,Bored housewives! Chat n date now! 0871750.77.11! BT-national rate 10p/min only from landlines!
4865,Sorry da..today i wont come to play..i have driving clas..
4866,I'm really sorry I lit your hair on fire
4867,"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?"
4868,Okey dokey swashbuckling stuff what oh.
4869,"Watching cartoon, listening music &amp; at eve had to go temple &amp; church.. What about u?"
4870,1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt;#&gt; .joker face.
4871,Dip's cell dead. So i m coming with him. U better respond else we shall come back.
4872,Well. You know what i mean. Texting
4873,Hi dis is yijue i would be happy to work wif ü all for gek1510...
4874,Lol! Oops sorry! Have fun.
4875,Wat happened to the cruise thing
4876,"I know dat feelin had it with Pete! Wuld get with em , nuther place nuther time mayb?"
4877,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468
4878,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...
4879,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
4880,Yeah just open chat and click friend lists. Then make the list. Easy as pie
4881,alright tyler's got a minor crisis and has to be home sooner than he thought so be here asap
4882,When/where do I pick you up
4883,As usual u can call me ard 10 smth.
4884,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
4885,For many things its an antibiotic and it can be used for chest abdomen and gynae infections even bone infections.
4886,Poor girl can't go one day lmao
4887,Or just do that 6times
4888,Todays Vodafone numbers ending with 4882 are selected to a receive a £350 award. If your number matches call 09064019014 to receive your £350 award.
4889,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.
4890,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ..."
4891,Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?
4892,Its worse if if uses half way then stops. Its better for him to complete it.
4893,Miserable. They don't tell u that the side effects of birth control are massive gut wrenching cramps for the first 2 months. I didn't sleep at all last night.
4894,Send me the new number
4895,Convey my regards to him
4896,Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow
4897,2 and half years i missed your friendship:-)
4898,I cant pick the phone right now. Pls send a message
4899,Oh for fuck's sake she's in like tallahassee
4900,"Haha, that was the first person I was gonna ask"
4901,"ou are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
4902,Taka lor. Wat time u wan 2 come n look 4 us?
4903,* FREE* POLYPHONIC RINGTONE Text SUPER to 87131 to get your FREE POLY TONE of the week now! 16 SN PoBox202 NR31 7ZS subscription 450pw
4904,"""I;m reaching in another 2 stops."""
4905,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?"
4906,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
4907,Will you come online today night
4908,Then anything special?
4909,"I'm in solihull, | do you want anything?"
4910,Will do. Have a good day
4911,WE REGRET TO INFORM U THAT THE NHS HAS MADE A MISTAKE.U WERE NEVER ACTUALLY BORN.PLEASE REPORT 2 YOR LOCAL HOSPITAL 2B TERMINATED.WE R SORRY 4 THE INCONVENIENCE
4912,Love that holiday Monday feeling even if I have to go to the dentists in an hour
4913,I am on the way to tirupur.
4914,"Goal! Arsenal 4 (Henry, 7 v Liverpool 2 Henry scores with a simple shot from 6 yards from a pass by Bergkamp to give Arsenal a 2 goal margin after 78 mins."
4915,You've already got a flaky parent. It'snot supposed to be the child's job to support the parent...not until they're The Ride age anyway. I'm supposed to be there to support you. And now i've hurt you. unintentional. But hurt nonetheless.
4916,We took hooch for a walk toaday and i fell over! Splat! Grazed my knees and everything! Should have stayed at home! See you tomorrow!
4917,"Just dropped em off, omw back now"
4918,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate"
4919,Sitting in mu waiting for everyone to get out of my suite so I can take a shower
4920,Re your call; You didn't see my facebook huh?
4921,"G says you never answer your texts, confirm/deny"
4922,"Its so common hearin How r u? Wat r u doing? How was ur day? So let me ask u something different. Did u smile today? If not, do it now.... Gud evng."
4923,Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.
4924,Oh yah... We never cancel leh... Haha
4925,We can go 4 e normal pilates after our intro...
4926,Ok... Let u noe when i leave my house.
4927,"Oh yes, why is it like torture watching england?"
4928,Wanna do some art?! :D
4929,Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!
4930,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
4931,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service"
4932,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?"
4933,Match started.india  &lt;#&gt;  for 2
4934,Once free call me sir.
4935,Hey do you want anything to buy:)
4936,"Hey babe, how's it going ? Did you ever figure out where your going for New Years ?"
4937,K..k.:)congratulation ..
4938,G wants to know where the fuck you are
4939,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x
4940,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.
4941,Ü go home liao? Ask dad to pick me up at 6...
4942,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?
4943,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice..."
4944,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.
4945,Wrong phone! This phone! I answer this one but assume the other is people i don't well
4946,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill"
4947,I'm already back home so no probably not
4948,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
4949,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties..."
4950,I am in bus on the way to calicut
4951,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night
4952,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx
4953,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402."
4954,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!
4955,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...
4956,Doing my masters. When will you buy a bb cos i have for sale and how's bf
4957,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it."
4958,I'm vivek:)i got call from your number.
4959,Why didn't u call on your lunch?
4960,"What i mean was i left too early to check, cos i'm working a 9-6."
4961,I want  &lt;#&gt;  rs da:)do you have it?
4962,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND"
4963,Yup ok...
4964,I want to see your pretty pussy...
4965,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
4966,"A few people are at the game, I'm at the mall with iouri and kaila"
4967,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only
4968,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill
4969,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.
4970,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time
4971,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
4972,Hey come online! Use msn... We are all there
4973,I'm fine. Hope you are good. Do take care.
4974,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.
4975,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?
4976,Yar... I tot u knew dis would happen long ago already.
4977,You are gorgeous! keep those pix cumming :) thank you!
4978,"A boy was late 2 home. His father: ""POWER OF FRNDSHIP"""
4979,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME
4980,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :)
4981,So what u doing today?
4982,I said its okay. Sorry
4983,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous
4984,Networking job is there.
4985,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468
4986,Dont let studying stress you out. L8r.
4987,That's y u haf 2 keep me busy...
4988,No rushing. I'm not working. I'm in school so if we rush we go hungry.
4989,Which channel:-):-):):-).
4990,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!
4991,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app
4992,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx"
4993,I'm hungry buy smth home...
4994,"""HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX."""
4995,My drive can only be read. I need to write
4996,"Just looked it up and addie goes back Monday, sucks to be her"
4997,Happy new year. Hope you are having a good semester
4998,Esplanade lor. Where else...
4999,Can you talk with me..
5000,"Hmph. Go head, big baller."
5001,Well its not like you actually called someone a punto. That woulda been worse.
5002,"Nope. Since ayo travelled, he has forgotten his guy"
5003,You still around? Looking to pick up later
5004,CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16
5005,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.
5006,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is!
5007,ILL B DOWN SOON
5008,Oh k. . I will come tomorrow
5009,Go fool dont cheat others ok
5010,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
5011,"By the way, 'rencontre' is to meet again. Mountains dont...."
5012,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p
5013,U attend ur driving lesson how many times a wk n which day?
5014,"Uncle G, just checking up on you. Do have a rewarding month"
5015,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
5016,I think the other two still need to get cash but we can def be ready by 9
5017,Hey gals...U all wanna meet 4 dinner at nìte?
5018,Dear 0776xxxxxxx U've been invited to XCHAT. This is our final attempt to contact u! Txt CHAT to 86688 150p/MsgrcvdHG/Suite342/2Lands/Row/W1J6HL LDN 18yrs
5019,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?
5020,Great! How is the office today?
5021,"It's cool, we can last a little while. Getting more any time soon?"
5022,:-( sad puppy noise
5023,Yes its possible but dint try. Pls dont tell to any one k
5024,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota
5025,Where you. What happen
5026,I was gonna ask you lol but i think its at 7
5027,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL
5028,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04
5029,Go chase after her and run her over while she's crossing the street
5030,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate)
5031,Is there coming friday is leave for pongal?do you get any news from your work place.
5032,Hey... Very inconvenient for your sis a not huh?
5033,Ok i vl..do u know i got adsense approved..
5034,"* Was really good to see you the other day dudette, been missing you!"
5035,I want to go to perumbavoor
5036,How many times i told in the stage all use to laugh. You not listen aha.
5037,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
5038,(You didn't hear it from me)
5039,Thanks for being there for me just to talk to on saturday. You are very dear to me. I cherish having you as a brother and role model.
5040,Pls clarify back if an open return ticket that i have can be preponed for me to go back to kerala.
5041,Natalie (20/F) is inviting you to be her friend. Reply YES-165 or NO-165 See her: www.SMS.ac/u/natalie2k9 STOP? Send STOP FRND to 62468
5042,She ran off with a younger man. we will make pretty babies together :)
5043,Jamster! To get your free wallpaper text HEART to 88888 now! T&C apply. 16 only. Need Help? Call 08701213186.
5044,O ic lol. Should play 9 doors sometime yo
5045,"Dunno, my dad said he coming home 2 bring us out 4 lunch. Yup i go w u lor. I call u when i reach school lor..."
5046,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us"
5047,Desires- u going to doctor 4 liver. And get a bit stylish. Get ur hair managed. Thats it.
5048,Hmmm.still we dont have opener?
5049,Yeah so basically any time next week you can get away from your mom &amp; get up before 3
5050,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)"
5051,I will vote for wherever my heart guides me
5052,With my sis lor... We juz watched italian job.
5053,"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ..."
5054,Lmao you know me so well...
5055,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
5056,Am on a train back from northampton so i'm afraid not! I'm staying skyving off today ho ho! Will be around wednesday though. Do you fancy the comedy club this week by the way?
5057,Goodnight da thangam I really miss u dear.
5058,Hey next sun 1030 there's a basic yoga course... at bugis... We can go for that... Pilates intro next sat.... Tell me what time you r free
5059,"Geeeee ... Your internet is really bad today, eh ?"
5060,Free video camera phones with Half Price line rental for 12 mths and 500 cross ntwk mins 100 txts. Call MobileUpd8 08001950382 or Call2OptOut/674
5061,I think i am disturbing her da
5062,"Sorry, I'll call you  later. I am in meeting sir."
5063,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
5064,Ok i also wan 2 watch e 9 pm show...
5065,I dunno lei... Like dun haf...
5066,But your brother transfered only  &lt;#&gt;  +  &lt;#&gt; . Pa.
5067,I calls you later. Afternoon onwords mtnl service get problem in south mumbai. I can hear you but you cann't listen me.
5068,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541
5069,Talk to g and x about that
5070,Hai dear friends... This is my new &amp; present number..:) By Rajitha Raj (Ranju)
5071,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
5072,As in different styles?
5073,WIN a £200 Shopping spree every WEEK Starting NOW. 2 play text STORE to 88039. SkilGme. TsCs08714740323 1Winawk! age16 £1.50perweeksub.
5074,Gud ni8 dear..slp well..take care..swt dreams..Muah..
5075,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
5076,"This is the 2nd attempt to contract U, you have won this weeks top prize of either £1000 cash or £200 prize. Just call 09066361921"
5077,"Well, i'm glad you didn't find it totally disagreeable ... Lol"
5078,"Guy, no flash me now. If you go call me, call me. How madam. Take care oh."
5079,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.
5080,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.
5081,"""Keep ur problems in ur heart, b'coz nobody will fight for u. Only u &amp; u have to fight for ur self &amp; win the battle. -VIVEKANAND- G 9t.. SD.."
5082,"Yeah, give me a call if you've got a minute"
5083,"""HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS  FUCKINNICE!SELFISH,DEVIOUSBITCH.ANYWAY,IL CALL U"""
5084,Amazing : If you rearrange these letters it gives the same meaning... Dormitory = Dirty room Astronomer = Moon starer The eyes = They see Election results = Lies lets recount Mother-in-law = Woman Hitler Eleven plus two =Twelve plus one Its Amazing... !:-)
5085,Aiya we discuss later lar... Pick ü up at 4 is it?
5086,Hey happy birthday...
5087,Sorry i missed your call. Can you please call back.
5088,Omg if its not one thing its another. My cat has worms :/ when does this bad day end?
5089,"Good morning, im suffering from fever and dysentry ..will not be able to come to office today."
5090,I wont do anything de.
5091,What type of stuff do you sing?
5092,"St andre, virgil's cream"
5093,No no. I will check all rooms befor activities
5094,"My fri ah... Okie lor,goin 4 my drivin den go shoppin after tt..."
5095,Gokila is talking with you aha:)
5096,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem."
5097,K.k.this month kotees birthday know?
5098,But i'm really really broke oh. No amount is too small even  &lt;#&gt;
5099,Sorry about that this is my mates phone and i didnt write it love Kate
5100,"TheMob>Hit the link to get a premium Pink Panther game, the new no. 1 from Sugababes, a crazy Zebra animation or a badass Hoody wallpaper-all 4 FREE!"
5101,"Ah, well that confuses things, doesnt it? I thought was friends with now. Maybe i did the wrong thing but i already sort of invited -tho he may not come cos of money."
5102,"Aight, call me once you're close"
5103,Nope thats fine. I might have a nap tho!
5104,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
5105,In other news after hassling me to get him weed for a week andres has no money. HAUGHAIGHGTUJHYGUJ
5106,"A Boy loved a gal. He propsd bt she didnt mind. He gv lv lttrs, Bt her frnds threw thm. Again d boy decided 2 aproach d gal , dt time a truck was speeding towards d gal. Wn it was about 2 hit d girl,d boy ran like hell n saved her. She asked 'hw cn u run so fast?' D boy replied ""Boost is d secret of my energy"" n instantly d girl shouted ""our energy"" n Thy lived happily 2gthr drinking boost evrydy Moral of d story:- I hv free msgs:D;): gud ni8"
5107,I wnt to buy a BMW car urgently..its vry urgent.but hv a shortage of  &lt;#&gt; Lacs.there is no source to arng dis amt. &lt;#&gt; lacs..thats my prob
5108,Ding me on ya break fassyole! Blacko from londn
5109,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
5110,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
5111,Oh you got many responsibilities.
5112,You have 1 new message. Please call 08715205273
5113,I've reached sch already...
5114,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update VCo FREE on 08002986906
5115,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?
5116,Argh why the fuck is nobody in town ;_;
5117,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply."
5118,Thanks. Fills me with complete calm and reassurance!
5119,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning same here....
5120,Are you driving or training?
5121,Lol for real. She told my dad I have cancer
5122,PRIVATE! Your 2003 Account Statement for 078
5123,"Oops I did have it,  &lt;#&gt; ?"
5124,"""NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?"""
5125,"Hi Chikku, send some nice msgs"
5126,"He is impossible to argue with and he always treats me like his sub, like he never released me ... Which he did and I will remind him of that if necessary"
5127,"After my work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, no other place to go liao..."
5128,"To the wonderful Okors, have a great month. We cherish you guys and wish you well each day. MojiBiola"
5129,Cuz ibored. And don wanna study
5130,Wot about on wed nite I am 3 then but only til 9!
